contract_type_id,contract_type,customer_id,contract_type_id,paperless_billing,customer_id,churn_month,customer_id,gender,senior_citizen,partner,dependents,customer_id,payment_type_id,monthly_charges,total_charges,customer_id,signup_date,customer_id,phone_service,multiple_lines,internet_service_type_id,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,internet_service_type_id,internet_service_type,payment_type_id,payment_type
1,Month-to-month,0697-ZMSWS,1,Yes,0697-ZMSWS,2022-01-31,0697-ZMSWS,Male,0,No,No,0697-ZMSWS,1,85.65,338.9,0697-ZMSWS,"2021-09-21 18:07:34",0697-ZMSWS,Yes,Yes,2,No,No,No,No,No,Yes,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,0702-PGIBZ,1,Yes,0702-PGIBZ,2022-01-31,0702-PGIBZ,Male,0,No,Yes,0702-PGIBZ,1,101.7,364.55,0702-PGIBZ,"2021-09-21 18:07:34",0702-PGIBZ,Yes,Yes,2,No,Yes,No,No,Yes,Yes,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,0709-TVGUR,1,Yes,0709-TVGUR,2022-01-31,0709-TVGUR,Female,1,No,No,0709-TVGUR,1,74.55,622.9,0709-TVGUR,"2021-04-21 18:07:34",0709-TVGUR,Yes,Yes,2,No,No,No,No,No,No,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,0723-DRCLG,1,Yes,0723-DRCLG,2022-01-31,0723-DRCLG,Female,1,Yes,No,0723-DRCLG,1,74.45,74.45,0723-DRCLG,"2021-12-21 18:07:34",0723-DRCLG,Yes,Yes,2,No,No,No,No,No,No,2,"Fiber optic",1,"Electronic check"
2,"One year",0727-BMPLR,2,Yes,0727-BMPLR,2022-01-31,0727-BMPLR,Female,1,No,No,0727-BMPLR,1,100,5509.3,0727-BMPLR,"2017-06-21 18:07:34",0727-BMPLR,Yes,Yes,2,No,No,Yes,No,Yes,Yes,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,0742-NXBGR,1,Yes,0742-NXBGR,2022-01-31,0742-NXBGR,Female,0,No,No,0742-NXBGR,1,82.3,82.3,0742-NXBGR,"2021-12-21 18:07:34",0742-NXBGR,Yes,No,2,No,Yes,Yes,No,No,No,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,0746-JTRFU,1,Yes,0746-JTRFU,2022-01-31,0746-JTRFU,Male,0,No,No,0746-JTRFU,1,25.05,56.35,0746-JTRFU,"2021-11-21 18:07:34",0746-JTRFU,No,"No phone service",1,No,No,No,No,No,No,1,DSL,1,"Electronic check"
1,Month-to-month,0754-UKWQP,1,Yes,0754-UKWQP,2022-01-31,0754-UKWQP,Male,0,No,No,0754-UKWQP,1,95.85,197.7,0754-UKWQP,"2021-11-21 18:07:34",0754-UKWQP,Yes,No,2,No,No,Yes,No,Yes,Yes,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,0781-LKXBR,1,Yes,0781-LKXBR,2022-01-31,0781-LKXBR,Male,1,No,No,0781-LKXBR,1,100.5,918.6,0781-LKXBR,"2021-04-21 18:07:34",0781-LKXBR,Yes,Yes,2,No,No,Yes,No,Yes,Yes,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,0807-ZABDG,1,Yes,0807-ZABDG,2022-01-31,0807-ZABDG,Female,0,No,Yes,0807-ZABDG,2,55.1,154.65,0807-ZABDG,"2021-10-21 18:07:34",0807-ZABDG,Yes,No,1,Yes,No,No,Yes,No,No,1,DSL,2,"Mailed check"
1,Month-to-month,0818-OCPZO,1,Yes,0818-OCPZO,2022-01-31,0818-OCPZO,Male,1,No,No,0818-OCPZO,1,81.45,2122.05,0818-OCPZO,"2019-10-21 18:07:34",0818-OCPZO,Yes,Yes,2,No,Yes,No,No,No,No,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,0823-HSCDJ,1,Yes,0823-HSCDJ,2022-01-31,0823-HSCDJ,Male,1,No,No,0823-HSCDJ,1,49.15,2550.9,0823-HSCDJ,"2017-09-21 18:07:34",0823-HSCDJ,No,"No phone service",1,No,Yes,No,No,Yes,Yes,1,DSL,1,"Electronic check"
1,Month-to-month,0836-SEYLU,1,No,0836-SEYLU,2022-01-31,0836-SEYLU,Male,0,Yes,No,0836-SEYLU,2,40.65,328.95,0836-SEYLU,"2021-04-21 18:07:34",0836-SEYLU,No,"No phone service",1,No,No,No,Yes,Yes,No,1,DSL,2,"Mailed check"
2,"One year",0866-QLSIR,2,Yes,0866-QLSIR,2022-01-31,0866-QLSIR,Female,0,No,No,0866-QLSIR,2,64.4,2088.75,0866-QLSIR,"2019-03-21 18:07:34",0866-QLSIR,Yes,Yes,1,Yes,Yes,No,Yes,No,No,1,DSL,2,"Mailed check"
1,Month-to-month,0867-MKZVY,1,No,0867-MKZVY,2022-01-31,0867-MKZVY,Female,0,Yes,No,0867-MKZVY,1,82.4,1592.35,0867-MKZVY,"2020-05-21 18:07:34",0867-MKZVY,Yes,Yes,2,Yes,No,No,No,No,No,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,0876-WDUUZ,1,Yes,0876-WDUUZ,2022-01-31,0876-WDUUZ,Female,0,No,No,0876-WDUUZ,4,85.4,425.9,0876-WDUUZ,"2021-08-21 18:07:34",0876-WDUUZ,Yes,No,2,No,No,No,Yes,No,Yes,2,"Fiber optic",4,"Credit card (automatic)"
2,"One year",0877-SDMBN,2,Yes,0877-SDMBN,2022-01-31,0877-SDMBN,Female,0,No,No,0877-SDMBN,3,103.95,5639.05,0877-SDMBN,"2017-07-21 18:07:34",0877-SDMBN,Yes,Yes,2,Yes,No,Yes,No,Yes,Yes,2,"Fiber optic",3,"Bank transfer (automatic)"
1,Month-to-month,0886-QGENL,1,Yes,0886-QGENL,2022-01-31,0886-QGENL,Female,1,Yes,No,0886-QGENL,1,101.25,2754.45,0886-QGENL,"2019-10-21 18:07:34",0886-QGENL,Yes,No,2,Yes,No,Yes,No,Yes,Yes,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,0897-FEGMU,1,Yes,0897-FEGMU,2022-01-31,0897-FEGMU,Female,0,Yes,No,0897-FEGMU,1,99.5,1056.95,0897-FEGMU,"2021-02-21 18:07:34",0897-FEGMU,Yes,Yes,2,No,No,Yes,No,Yes,Yes,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,0923-PNFUB,1,No,0923-PNFUB,2022-01-31,0923-PNFUB,Female,0,No,No,0923-PNFUB,1,83.75,247.25,0923-PNFUB,"2021-10-21 18:07:34",0923-PNFUB,Yes,No,2,No,Yes,No,No,Yes,No,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,0946-CLJTI,1,Yes,0946-CLJTI,2022-01-31,0946-CLJTI,Male,1,Yes,No,0946-CLJTI,1,98.7,5812.6,0946-CLJTI,"2017-03-21 18:07:34",0946-CLJTI,Yes,Yes,2,No,No,Yes,No,Yes,Yes,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,0947-MUGVO,1,Yes,0947-MUGVO,2022-01-31,0947-MUGVO,Male,1,Yes,No,0947-MUGVO,1,73.65,1463.5,0947-MUGVO,"2020-05-21 18:07:34",0947-MUGVO,Yes,No,2,No,Yes,No,No,No,No,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,0952-KMEEH,1,No,0952-KMEEH,2022-01-31,0952-KMEEH,Male,0,No,No,0952-KMEEH,2,98.15,1230.25,0952-KMEEH,"2020-12-21 18:07:34",0952-KMEEH,Yes,Yes,2,Yes,No,No,No,Yes,Yes,2,"Fiber optic",2,"Mailed check"
1,Month-to-month,0963-ZBDRN,1,Yes,0963-ZBDRN,2022-01-31,0963-ZBDRN,Male,0,No,No,0963-ZBDRN,1,96.2,3183.4,0963-ZBDRN,"2019-05-21 18:07:34",0963-ZBDRN,Yes,No,2,No,No,No,Yes,Yes,Yes,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,0968-GSIKN,1,Yes,0968-GSIKN,2022-01-31,0968-GSIKN,Female,0,No,No,0968-GSIKN,2,70.8,70.8,0968-GSIKN,"2021-12-21 18:07:34",0968-GSIKN,Yes,No,2,No,No,No,No,No,No,2,"Fiber optic",2,"Mailed check"
1,Month-to-month,0970-ETWGE,1,Yes,0970-ETWGE,2022-01-31,0970-ETWGE,Male,0,No,No,0970-ETWGE,1,89.55,89.55,0970-ETWGE,"2021-12-21 18:07:34",0970-ETWGE,Yes,No,2,No,No,No,No,Yes,Yes,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,0979-PHULV,1,Yes,0979-PHULV,2022-01-31,0979-PHULV,Male,0,Yes,Yes,0979-PHULV,4,99.45,7007.6,0979-PHULV,"2016-04-21 18:07:34",0979-PHULV,Yes,Yes,2,No,No,Yes,No,Yes,Yes,2,"Fiber optic",4,"Credit card (automatic)"
1,Month-to-month,0991-BRRFB,1,No,0991-BRRFB,2022-01-31,0991-BRRFB,Male,0,No,No,0991-BRRFB,1,49.4,874.8,0991-BRRFB,"2020-07-21 18:07:34",0991-BRRFB,Yes,No,1,Yes,No,No,No,No,No,1,DSL,1,"Electronic check"
1,Month-to-month,1000-AJSLD,1,Yes,1000-AJSLD,2022-01-31,1000-AJSLD,Male,0,No,No,1000-AJSLD,2,20.1,20.1,1000-AJSLD,"2021-12-21 18:07:34",1000-AJSLD,Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",3,None,2,"Mailed check"
1,Month-to-month,1009-IRMNA,1,No,1009-IRMNA,2022-01-31,1009-IRMNA,Female,0,No,No,1009-IRMNA,3,20,137.6,1009-IRMNA,"2021-06-21 18:07:34",1009-IRMNA,Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",3,None,3,"Bank transfer (automatic)"
1,Month-to-month,1024-VRZHF,1,Yes,1024-VRZHF,2022-01-31,1024-VRZHF,Male,0,Yes,No,1024-VRZHF,1,74.95,825.7,1024-VRZHF,"2021-02-21 18:07:34",1024-VRZHF,Yes,Yes,2,No,No,No,No,No,No,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,1031-IIDEO,1,Yes,1031-IIDEO,2022-01-31,1031-IIDEO,Female,0,No,No,1031-IIDEO,1,70.85,70.85,1031-IIDEO,"2021-12-21 18:07:34",1031-IIDEO,Yes,No,2,No,No,No,No,No,No,2,"Fiber optic",1,"Electronic check"
2,"One year",1038-ZAGBI,2,No,1038-ZAGBI,2022-01-31,1038-ZAGBI,Female,0,Yes,Yes,1038-ZAGBI,3,19.8,229.6,1038-ZAGBI,"2021-01-21 18:07:34",1038-ZAGBI,Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",3,None,3,"Bank transfer (automatic)"
1,Month-to-month,1041-RXHRA,1,No,1041-RXHRA,2022-01-31,1041-RXHRA,Female,0,No,No,1041-RXHRA,3,70.25,2868.05,1041-RXHRA,"2018-08-21 18:07:34",1041-RXHRA,Yes,No,2,No,No,No,No,No,No,2,"Fiber optic",3,"Bank transfer (automatic)"
1,Month-to-month,1069-XAIEM,1,Yes,1069-XAIEM,2022-01-31,1069-XAIEM,Female,1,No,No,1069-XAIEM,1,85.05,85.05,1069-XAIEM,"2021-12-21 18:07:34",1069-XAIEM,Yes,Yes,2,No,No,No,No,No,Yes,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,1075-BGWOH,1,Yes,1075-BGWOH,2022-01-31,1075-BGWOH,Male,1,Yes,No,1075-BGWOH,1,98.75,1587.55,1075-BGWOH,"2020-09-21 18:07:34",1075-BGWOH,Yes,Yes,2,No,No,Yes,No,Yes,Yes,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,1086-LXKFY,1,Yes,1086-LXKFY,2022-01-31,1086-LXKFY,Female,0,Yes,Yes,1086-LXKFY,2,69.1,69.1,1086-LXKFY,"2021-12-21 18:07:34",1086-LXKFY,Yes,No,2,No,No,No,No,No,No,2,"Fiber optic",2,"Mailed check"
1,Month-to-month,1087-UDSIH,1,Yes,1087-UDSIH,2022-01-31,1087-UDSIH,Female,0,No,No,1087-UDSIH,2,19.6,59.75,1087-UDSIH,"2021-10-21 18:07:34",1087-UDSIH,Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",3,None,2,"Mailed check"
2,"One year",1113-IUJYX,2,No,1113-IUJYX,2022-01-31,1113-IUJYX,Female,0,Yes,No,1113-IUJYX,2,105.95,1348.9,1113-IUJYX,"2020-11-21 18:07:34",1113-IUJYX,Yes,No,2,Yes,Yes,No,Yes,Yes,Yes,2,"Fiber optic",2,"Mailed check"
1,Month-to-month,1114-CENIM,1,Yes,1114-CENIM,2022-01-31,1114-CENIM,Male,0,No,Yes,1114-CENIM,4,55,3092.65,1114-CENIM,"2017-07-21 18:07:34",1114-CENIM,Yes,Yes,1,No,Yes,No,No,No,No,1,DSL,4,"Credit card (automatic)"
1,Month-to-month,1122-JWTJW,1,Yes,1122-JWTJW,2022-01-31,1122-JWTJW,Male,0,Yes,Yes,1122-JWTJW,2,70.65,70.65,1122-JWTJW,"2021-12-21 18:07:34",1122-JWTJW,Yes,No,2,No,No,No,No,No,No,2,"Fiber optic",2,"Mailed check"
1,Month-to-month,1142-WACZW,1,No,1142-WACZW,2022-01-31,1142-WACZW,Male,0,No,No,1142-WACZW,3,29.85,75.6,1142-WACZW,"2021-11-21 18:07:34",1142-WACZW,No,"No phone service",1,No,No,No,Yes,No,No,1,DSL,3,"Bank transfer (automatic)"
3,"Two year",1150-WFARN,3,Yes,1150-WFARN,2022-01-31,1150-WFARN,Female,0,Yes,Yes,1150-WFARN,4,108.75,7156.2,1150-WFARN,"2016-06-21 18:07:34",1150-WFARN,Yes,Yes,2,Yes,No,Yes,Yes,Yes,Yes,2,"Fiber optic",4,"Credit card (automatic)"
1,Month-to-month,1195-OIYEJ,1,Yes,1195-OIYEJ,2022-01-31,1195-OIYEJ,Male,0,No,No,1195-OIYEJ,1,91.1,1135.7,1195-OIYEJ,"2020-12-21 18:07:34",1195-OIYEJ,Yes,No,2,No,No,No,No,Yes,Yes,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,1196-AMORA,1,No,1196-AMORA,2022-01-31,1196-AMORA,Male,0,No,No,1196-AMORA,1,73.6,520,1196-AMORA,"2021-06-21 18:07:34",1196-AMORA,Yes,Yes,2,No,No,No,No,No,No,2,"Fiber optic",1,"Electronic check"
2,"One year",1208-DNHLN,2,Yes,1208-DNHLN,2022-01-31,1208-DNHLN,Male,0,Yes,Yes,1208-DNHLN,4,48.35,1067.15,1208-DNHLN,"2020-02-21 18:07:34",1208-DNHLN,Yes,Yes,1,No,No,No,No,No,No,1,DSL,4,"Credit card (automatic)"
1,Month-to-month,1218-VKFPE,1,No,1218-VKFPE,2022-01-31,1218-VKFPE,Female,0,Yes,Yes,1218-VKFPE,2,19,233.55,1218-VKFPE,"2021-01-21 18:07:34",1218-VKFPE,Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",3,None,2,"Mailed check"
1,Month-to-month,1228-FZFRV,1,No,1228-FZFRV,2022-01-31,1228-FZFRV,Male,0,Yes,Yes,1228-FZFRV,4,105.95,5341.8,1228-FZFRV,"2017-11-21 18:07:34",1228-FZFRV,Yes,Yes,2,Yes,No,Yes,No,Yes,Yes,2,"Fiber optic",4,"Credit card (automatic)"
1,Month-to-month,1251-KRREG,1,Yes,1251-KRREG,2022-01-31,1251-KRREG,Male,0,No,No,1251-KRREG,2,54.4,114.1,1251-KRREG,"2021-11-21 18:07:34",1251-KRREG,Yes,Yes,1,No,Yes,No,No,No,No,1,DSL,2,"Mailed check"
1,Month-to-month,1254-IZEYF,1,Yes,1254-IZEYF,2022-01-31,1254-IZEYF,Female,1,No,No,1254-IZEYF,1,99.95,3186.65,1254-IZEYF,"2019-06-21 18:07:34",1254-IZEYF,Yes,Yes,2,No,Yes,No,No,Yes,Yes,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,1260-TTRXI,1,No,1260-TTRXI,2022-01-31,1260-TTRXI,Male,0,No,No,1260-TTRXI,1,54.3,195.3,1260-TTRXI,"2021-09-21 18:07:34",1260-TTRXI,Yes,No,1,No,No,No,No,No,Yes,1,DSL,1,"Electronic check"
1,Month-to-month,1264-BYWMS,1,Yes,1264-BYWMS,2022-01-31,1264-BYWMS,Male,0,No,No,1264-BYWMS,1,96.8,5283.95,1264-BYWMS,"2017-06-21 18:07:34",1264-BYWMS,Yes,Yes,2,No,No,No,No,Yes,Yes,2,"Fiber optic",1,"Electronic check"
2,"One year",1265-XTECC,2,Yes,1265-XTECC,2022-01-31,1265-XTECC,Female,1,Yes,No,1265-XTECC,4,96.55,6581.9,1265-XTECC,"2016-05-21 18:07:34",1265-XTECC,Yes,Yes,2,Yes,Yes,No,No,No,Yes,2,"Fiber optic",4,"Credit card (automatic)"
1,Month-to-month,1271-SJBGZ,1,Yes,1271-SJBGZ,2022-01-31,1271-SJBGZ,Male,1,No,No,1271-SJBGZ,1,43.65,526.95,1271-SJBGZ,"2021-01-21 18:07:34",1271-SJBGZ,No,"No phone service",1,No,No,Yes,Yes,No,Yes,1,DSL,1,"Electronic check"
1,Month-to-month,1273-MTETI,1,Yes,1273-MTETI,2022-01-31,1273-MTETI,Female,1,No,No,1273-MTETI,1,88.85,372.45,1273-MTETI,"2021-09-21 18:07:34",1273-MTETI,Yes,Yes,2,No,No,Yes,No,No,Yes,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,1285-OKIPP,1,No,1285-OKIPP,2022-01-31,1285-OKIPP,Male,0,No,No,1285-OKIPP,1,79.9,79.9,1285-OKIPP,"2021-12-21 18:07:34",1285-OKIPP,Yes,No,2,No,No,No,No,No,Yes,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,1304-NECVQ,1,Yes,1304-NECVQ,2022-01-31,1304-NECVQ,Female,1,No,No,1304-NECVQ,1,78.55,149.55,1304-NECVQ,"2021-11-21 18:07:34",1304-NECVQ,Yes,Yes,2,No,No,Yes,No,No,No,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,1324-NLTJE,1,No,1324-NLTJE,2022-01-31,1324-NLTJE,Female,1,No,No,1324-NLTJE,4,55,757.1,1324-NLTJE,"2020-10-21 18:07:34",1324-NLTJE,Yes,Yes,1,No,No,No,Yes,No,No,1,DSL,4,"Credit card (automatic)"
1,Month-to-month,1334-FJSVR,1,Yes,1334-FJSVR,2022-01-31,1334-FJSVR,Male,0,No,No,1334-FJSVR,1,24.25,24.25,1334-FJSVR,"2021-12-21 18:07:34",1334-FJSVR,No,"No phone service",1,No,No,No,No,No,No,1,DSL,1,"Electronic check"
1,Month-to-month,1343-EHPYB,1,Yes,1343-EHPYB,2022-01-31,1343-EHPYB,Male,0,Yes,No,1343-EHPYB,1,103.4,6603,1343-EHPYB,"2016-10-21 18:07:34",1343-EHPYB,Yes,Yes,2,No,Yes,Yes,No,Yes,Yes,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,1349-WXNGG,1,No,1349-WXNGG,2022-01-31,1349-WXNGG,Male,0,No,No,1349-WXNGG,3,20.05,20.05,1349-WXNGG,"2021-12-21 18:07:34",1349-WXNGG,Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",3,None,3,"Bank transfer (automatic)"
1,Month-to-month,1363-TXLSL,1,Yes,1363-TXLSL,2022-01-31,1363-TXLSL,Male,1,Yes,No,1363-TXLSL,1,70.3,70.3,1363-TXLSL,"2021-12-21 18:07:34",1363-TXLSL,Yes,No,2,No,No,No,No,No,No,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,1374-DMZUI,1,Yes,1374-DMZUI,2022-01-31,1374-DMZUI,Female,1,No,No,1374-DMZUI,1,94.3,424.45,1374-DMZUI,"2021-09-21 18:07:34",1374-DMZUI,Yes,Yes,2,No,No,No,No,Yes,Yes,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,1383-EZRWL,1,No,1383-EZRWL,2022-01-31,1383-EZRWL,Female,0,No,No,1383-EZRWL,2,20.05,164.85,1383-EZRWL,"2021-06-21 18:07:34",1383-EZRWL,Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",3,None,2,"Mailed check"
1,Month-to-month,1415-YFWLT,1,Yes,1415-YFWLT,2022-01-31,1415-YFWLT,Female,1,No,No,1415-YFWLT,1,89.3,89.3,1415-YFWLT,"2021-12-21 18:07:34",1415-YFWLT,Yes,No,2,No,No,No,No,Yes,Yes,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,1428-GTBJJ,1,Yes,1428-GTBJJ,2022-01-31,1428-GTBJJ,Male,0,No,No,1428-GTBJJ,1,74.55,824.75,1428-GTBJJ,"2021-02-21 18:07:34",1428-GTBJJ,Yes,No,2,No,Yes,No,No,No,No,2,"Fiber optic",1,"Electronic check"
2,"One year",1444-VVSGW,2,No,1444-VVSGW,2022-01-31,1444-VVSGW,Male,0,Yes,No,1444-VVSGW,4,115.65,7968.85,1444-VVSGW,"2016-03-21 18:07:34",1444-VVSGW,Yes,Yes,2,Yes,Yes,Yes,Yes,Yes,Yes,2,"Fiber optic",4,"Credit card (automatic)"
3,"Two year",1447-PJGGA,3,Yes,1447-PJGGA,2022-01-31,1447-PJGGA,Female,0,No,No,1447-PJGGA,1,95.25,5464.65,1447-PJGGA,"2017-04-21 18:07:34",1447-PJGGA,Yes,No,2,No,No,Yes,No,Yes,Yes,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,1448-PWKYE,1,No,1448-PWKYE,2022-01-31,1448-PWKYE,Male,0,Yes,Yes,1448-PWKYE,1,80,80,1448-PWKYE,"2021-12-21 18:07:34",1448-PWKYE,Yes,No,2,No,No,No,No,No,Yes,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,1449-XQEMT,1,Yes,1449-XQEMT,2022-01-31,1449-XQEMT,Male,0,No,No,1449-XQEMT,2,19.8,58.15,1449-XQEMT,"2021-10-21 18:07:34",1449-XQEMT,Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",3,None,2,"Mailed check"
1,Month-to-month,1450-GALXR,1,Yes,1450-GALXR,2022-01-31,1450-GALXR,Female,0,No,No,1450-GALXR,1,98.5,1058.25,1450-GALXR,"2021-03-21 18:07:34",1450-GALXR,Yes,Yes,2,No,No,No,Yes,Yes,Yes,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,1450-SKCVI,1,Yes,1450-SKCVI,2022-01-31,1450-SKCVI,Female,0,No,No,1450-SKCVI,1,73.85,4092.85,1450-SKCVI,"2017-05-21 18:07:34",1450-SKCVI,Yes,No,2,No,Yes,No,No,No,No,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,1465-VINDH,1,Yes,1465-VINDH,2022-01-31,1465-VINDH,Female,0,Yes,Yes,1465-VINDH,4,102.1,1068.85,1465-VINDH,"2021-03-21 18:07:34",1465-VINDH,Yes,Yes,2,No,Yes,Yes,No,Yes,Yes,2,"Fiber optic",4,"Credit card (automatic)"
1,Month-to-month,1493-AMTIE,1,Yes,1493-AMTIE,2022-01-31,1493-AMTIE,Male,0,No,No,1493-AMTIE,3,20.2,20.2,1493-AMTIE,"2021-12-21 18:07:34",1493-AMTIE,Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",3,None,3,"Bank transfer (automatic)"
2,"One year",1502-XFCVR,2,Yes,1502-XFCVR,2022-01-31,1502-XFCVR,Female,0,No,No,1502-XFCVR,1,106.45,6145.85,1502-XFCVR,"2017-03-21 18:07:34",1502-XFCVR,Yes,No,2,Yes,Yes,Yes,No,Yes,Yes,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,1518-VOWAV,1,Yes,1518-VOWAV,2022-01-31,1518-VOWAV,Female,0,No,No,1518-VOWAV,1,74.65,703.55,1518-VOWAV,"2021-04-21 18:07:34",1518-VOWAV,Yes,No,1,Yes,Yes,No,No,Yes,Yes,1,DSL,1,"Electronic check"
3,"Two year",1527-SXDPN,3,Yes,1527-SXDPN,2022-01-31,1527-SXDPN,Male,0,Yes,Yes,1527-SXDPN,3,96.25,4990.25,1527-SXDPN,"2017-09-21 18:07:34",1527-SXDPN,Yes,Yes,2,No,No,Yes,Yes,No,Yes,2,"Fiber optic",3,"Bank transfer (automatic)"
1,Month-to-month,1541-ETJZO,1,No,1541-ETJZO,2022-01-31,1541-ETJZO,Male,0,No,No,1541-ETJZO,2,62.05,62.05,1541-ETJZO,"2021-12-21 18:07:34",1541-ETJZO,Yes,Yes,1,No,No,Yes,Yes,No,No,1,DSL,2,"Mailed check"
1,Month-to-month,1571-SAVHK,1,Yes,1571-SAVHK,2022-01-31,1571-SAVHK,Male,0,No,No,1571-SAVHK,2,99.95,1132.75,1571-SAVHK,"2021-01-21 18:07:34",1571-SAVHK,Yes,Yes,2,No,No,No,Yes,Yes,Yes,2,"Fiber optic",2,"Mailed check"
1,Month-to-month,1582-RAFML,1,No,1582-RAFML,2022-01-31,1582-RAFML,Male,0,No,No,1582-RAFML,2,60.1,60.1,1582-RAFML,"2021-12-21 18:07:34",1582-RAFML,Yes,Yes,1,No,Yes,No,Yes,No,No,1,DSL,2,"Mailed check"
1,Month-to-month,1583-IHQZE,1,Yes,1583-IHQZE,2022-01-31,1583-IHQZE,Male,0,No,No,1583-IHQZE,2,112.95,1384.75,1583-IHQZE,"2021-01-21 18:07:34",1583-IHQZE,Yes,Yes,2,No,Yes,Yes,Yes,Yes,Yes,2,"Fiber optic",2,"Mailed check"
1,Month-to-month,1585-MQSSU,1,No,1585-MQSSU,2022-01-31,1585-MQSSU,Male,0,No,No,1585-MQSSU,2,51.5,900.5,1585-MQSSU,"2020-08-21 18:07:34",1585-MQSSU,Yes,No,1,No,No,No,Yes,No,No,1,DSL,2,"Mailed check"
1,Month-to-month,1587-FKLZB,1,Yes,1587-FKLZB,2022-01-31,1587-FKLZB,Male,1,Yes,Yes,1587-FKLZB,4,99.5,6822.15,1587-FKLZB,"2016-07-21 18:07:34",1587-FKLZB,Yes,Yes,2,No,No,Yes,No,Yes,Yes,2,"Fiber optic",4,"Credit card (automatic)"
1,Month-to-month,1589-AGTLK,1,Yes,1589-AGTLK,2022-01-31,1589-AGTLK,Male,0,No,No,1589-AGTLK,1,45.35,141.5,1589-AGTLK,"2021-10-21 18:07:34",1589-AGTLK,Yes,No,1,No,No,No,No,No,No,1,DSL,1,"Electronic check"
1,Month-to-month,1591-NFNLQ,1,No,1591-NFNLQ,2022-01-31,1591-NFNLQ,Male,0,No,No,1591-NFNLQ,4,80,4242.35,1591-NFNLQ,"2017-10-21 18:07:34",1591-NFNLQ,Yes,Yes,2,No,No,Yes,No,No,No,2,"Fiber optic",4,"Credit card (automatic)"
1,Month-to-month,1596-BBVTG,1,No,1596-BBVTG,2022-01-31,1596-BBVTG,Male,0,No,No,1596-BBVTG,4,75.35,2636.05,1596-BBVTG,"2019-02-21 18:07:34",1596-BBVTG,Yes,Yes,2,No,No,No,No,No,No,2,"Fiber optic",4,"Credit card (automatic)"
1,Month-to-month,1602-IJQQE,1,No,1602-IJQQE,2022-01-31,1602-IJQQE,Female,0,No,No,1602-IJQQE,1,75.35,338.1,1602-IJQQE,"2021-09-21 18:07:34",1602-IJQQE,Yes,Yes,2,No,No,No,No,No,No,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,1612-EOHDH,1,No,1612-EOHDH,2022-01-31,1612-EOHDH,Female,0,No,No,1612-EOHDH,1,45.15,45.15,1612-EOHDH,"2021-12-21 18:07:34",1612-EOHDH,Yes,No,1,No,No,No,No,No,No,1,DSL,1,"Electronic check"
2,"One year",1623-NLDOT,2,No,1623-NLDOT,2022-01-31,1623-NLDOT,Female,0,Yes,No,1623-NLDOT,2,33.55,1445.3,1623-NLDOT,"2018-07-21 18:07:34",1623-NLDOT,No,"No phone service",1,No,Yes,No,Yes,No,No,1,DSL,2,"Mailed check"
